image_name,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50
cell_phone_4_1_98,-1.15118,-0.370314,1.75673,-0.580783,5.1572,1.41321,1.53896,1.83546,3.88387,1.33681,0.815019,-0.290665,-3.25165,-1.1104,0.76989,-2.09161,1.48976,-3.19243,-0.464065,-0.770782,-2.02641,-2.61375,2.62913,-1.62849,-2.47027,-1.13052,-1.42073,-1.78005,0.437012,1.13218,1.18731,-3.47513,-0.441161,-1.19057,1.04789,-0.0271505,1.573,-1.73334,-1.91339,5.58234,-1.38263,-1.68604,-1.84484,-2.19901,-1.38516,-3.37559,0.583567,-2.43024,-2.203,-1.01461,18.336
cell_phone_4_2_98,1.09351,-0.786885,3.21273,-0.768798,2.42465,-0.301797,2.33103,0.776139,-0.0262274,1.13176,0.103588,-0.802903,-1.91167,0.373314,1.74655,-2.31428,0.00966304,-1.96849,-0.581854,0.0930534,-2.59276,-2.62711,7.22437,-2.39176,-4.67031,-2.88235,0.585581,-2.49853,0.0616839,1.73724,0.994804,-4.32893,-1.68019,-0.939372,1.2313,1.14168,0.868498,-1.61729,-1.76487,5.45247,-1.29089,-0.705271,-1.9125,-2.42036,-0.977251,-2.91686,0.136217,-0.129673,-1.65894,-1.15298,17.6523
cell_phone_4_4_154,-0.268251,0.0312184,5.73928,-1.02872,2.98933,-1.38026,-1.39572,0.693853,3.34978,0.963834,0.438303,0.527493,-1.63439,1.2014,0.320368,-2.46994,-1.20545,-0.385681,-2.60037,-0.496726,-2.16049,-3.23179,4.14176,-3.06023,-2.42009,-3.7968,-1.37954,-0.221001,-0.288103,2.0346,1.08074,-2.87642,-1.40008,-0.727891,2.67683,0.922662,1.09952,-0.374955,-2.91079,3.22525,1.16178,-0.43307,-2.5425,-1.01989,-2.58955,-3.3072,-0.331053,-2.07292,-3.53047,0.569381,15.4475
cell_phone_4_4_21,-1.01908,-0.301685,4.72966,-0.549496,5.19346,-0.661198,0.0690452,0.473443,3.33708,0.957873,1.08752,0.0207226,-3.34001,1.40462,0.200305,-2.13255,-0.969414,-0.580683,-1.68978,-0.242075,-1.98865,-1.9086,3.62137,-2.07981,-2.77426,-3.2434,-1.42202,-0.968917,-0.303911,0.566605,0.444698,-4.07273,-1.64219,-0.608795,1.82787,1.8075,1.61467,-2.06265,-2.39074,2.9381,0.0509042,-0.143128,-1.78763,-1.84515,-1.89857,-3.05348,-0.147844,-2.12303,-3.47424,0.105377,16.9346
cell_phone_5_1_134,-0.693513,2.0245,4.40527,-1.75147,3.63007,0.169049,2.11522,0.954217,1.20724,0.423813,-1.35591,1.76312,-3.5013,-0.367888,1.86428,-0.937503,0.552206,-2.43371,-0.806709,-1.05368,-1.24328,-1.69748,3.4283,-1.66102,-2.97765,-2.81569,1.99413,-3.16993,-1.13076,-0.751604,1.32697,-4.16488,0.57261,2.00368,-0.108028,0.558647,-0.882182,-1.77735,-1.39119,6.82655,-0.946811,-1.97599,-2.77706,-2.50318,0.874032,-1.55315,-1.33762,-1.64463,-2.42312,-0.643685,15.5933
cell_phone_5_2_26,0.662093,2.18916,-0.594199,-1.81288,5.75786,0.719454,3.79652,1.25667,3.58901,-1.65779,2.14906,0.421045,-1.51297,-1.47666,-0.713031,-1.18759,-1.54633,-0.762342,-0.0131972,-0.65829,-1.68902,-1.84625,2.32998,-1.43472,-2.08241,-2.05023,0.208812,-3.19544,0.431723,0.245534,1.23841,-3.97428,1.08948,1.08369,-1.36763,0.463707,0.14066,-2.26163,-2.99378,6.56556,-0.339779,-1.72259,-2.51341,0.63465,-1.34816,-3.38541,-1.81776,0.869426,-1.65519,-1.878,15.5502
cell_phone_5_4_22,0.718978,1.53944,2.14082,-1.66099,3.77517,0.923828,1.46635,-0.434559,2.40417,0.790357,-0.255822,0.268188,-2.42519,-0.393817,-1.16597,-1.73556,-1.78156,-1.9305,-0.549813,-1.76288,-0.740361,-2.26208,4.86379,-3.00017,-3.60212,-2.43477,-0.475358,-2.57411,0.871464,1.45905,0.498774,-3.68288,0.420416,1.52971,0.336253,0.256223,2.00732,-1.93436,-2.92536,5.43844,-0.72565,-1.96069,-2.38511,-0.457972,-2.18671,-1.35959,-0.796886,-0.358948,-1.67585,0.24967,16.2984
cell_phone_5_4_41,1.1182,1.03046,2.43352,-1.86903,2.51105,1.35306,1.68583,0.687317,3.01014,0.108167,0.220643,0.39915,-2.21423,0.730514,-1.08134,-1.44548,-1.65732,-1.66061,0.402242,-1.46941,-2.27386,-2.62763,4.92045,-2.79567,-3.43916,-3.42642,1.05014,-1.83659,1.47339,1.71974,0.106372,-4.55632,-0.218151,0.83551,0.732578,1.38159,0.960615,-1.69199,-1.60429,5.33987,-0.799127,-2.54416,-3.19506,-1.6288,-1.96409,-1.20521,-1.55307,-0.838211,-2.20438,0.355576,17.1419
cell_phone_5_4_73,-0.582422,2.2601,-0.065658,-1.29214,4.11709,0.337687,2.26785,1.17171,3.06781,0.794966,-0.131154,-0.450132,-3.34185,-1.32677,-1.92975,-2.37414,-0.262603,-0.970345,-0.749349,-1.889,0.046379,-3.01827,3.38518,-2.58971,-2.94097,-3.05635,1.57842,-2.76484,0.350784,2.49902,2.2407,-3.42438,1.10975,0.318062,2.333,0.384444,-0.230661,-2.0782,-2.64843,4.34865,1.45212,-1.52788,-4.10035,0.467932,-2.01125,-3.04793,-1.56342,-0.0715331,-3.28277,0.708237,16.1517
cereal_box_1_1_156,-1.65562,-2.58629,-1.86308,-0.634222,-0.908873,4.74762,-3.89335,-2.90161,-0.3153,-2.43861,-0.293291,-1.75144,-0.247819,2.23124,-1.61805,-0.122782,-1.47816,0.311842,-0.21523,-2.09918,3.15558,3.31924,-2.01202,-0.546388,2.41344,-2.88684,-0.600003,-2.6171,0.866669,3.06252,2.45524,0.76214,2.91688,2.04227,-0.605919,-2.12945,-0.275656,2.35206,-2.13912,-2.22205,-3.08193,-2.35334,-3.41462,1.46825,-0.282982,-0.997089,-2.22406,-1.12516,0.1762,19.6368,-0.403291
cereal_box_1_2_45,-2.95792,-1.55053,-2.25978,-0.88761,-0.580457,5.68843,-2.98589,-3.42819,-0.570695,-2.43656,-0.999126,-2.12727,-2.15305,0.625802,-1.38199,-0.691608,-1.63143,1.53172,0.415378,-3.49136,4.92753,4.43708,-3.17847,-1.20377,2.86625,-1.45048,-2.1151,-2.78237,-1.41967,1.1883,3.80473,2.17567,5.99136,2.74359,-1.59926,-0.341071,0.022712,1.26914,-3.11095,-4.08899,-2.5813,-1.81588,-2.85692,0.902487,-0.604536,-1.23949,0.477941,-1.81288,0.428783,21.0957,-0.745209
cereal_box_1_4_121,0.128134,-4.03651,-1.06007,-1.60162,-3.48515,4.61738,-5.6676,-3.23151,-0.516574,-0.193092,2.09453,-2.84077,2.83419,1.13908,-2.88884,-0.0839761,-1.9951,1.2091,0.817471,-3.37067,2.32285,3.44285,-2.54564,-0.965316,2.89032,-3.0968,-1.27321,-1.43357,-0.122001,2.96383,1.72616,0.280698,4.11498,2.64093,-0.850152,-2.87719,0.422036,2.95845,-2.961,-0.721885,-3.77004,-0.41215,-5.85926,1.55962,1.77555,0.8814,-2.89764,-1.1482,-0.509153,17.7867,-0.995032
cereal_box_1_4_132,-1.10571,-3.89753,-1.70674,-1.27686,-2.35188,5.54448,-6.15825,-4.59393,-0.247332,-1.78082,1.43361,-2.97312,2.45496,0.89964,-1.56414,-0.0899766,-1.40581,1.18167,-0.396199,-3.32843,4.55023,5.37141,-1.61214,-1.19989,3.59982,-2.30623,-1.55646,-2.1916,0.316079,2.42341,2.33678,0.216293,5.06644,4.52059,-2.36387,-2.93679,-0.650271,1.70662,-3.79371,-2.43261,-3.34768,-2.29671,-4.94205,2.60783,1.28645,-0.832611,-2.43307,-1.68266,1.43166,19.4475,-1.02276
cereal_box_1_4_21,-0.494553,-3.8813,-1.13546,-1.69204,-4.09962,3.90892,-3.38659,-1.36291,0.578257,2.77439,2.07555,-2.36694,1.09669,-0.585779,-2.79707,0.16549,-0.99546,-1.07376,1.96375,-3.54659,1.10306,3.9118,-3.0414,-0.474226,2.96383,-3.92817,-1.57999,-1.40139,0.676038,1.1822,1.48997,1.52039,4.00397,2.30076,-0.373484,-3.41558,0.205249,3.12203,-3.02323,0.528733,-3.43424,-0.907578,-6.72878,0.477659,2.47816,3.30858,-2.44776,-1.81964,-2.4564,18.8171,-0.944245
cereal_box_2_1_208,-0.949295,-2.34529,0.013762,-1.24069,-3.43061,2.64106,-3.64569,-0.967469,0.510894,2.09455,-0.628208,-1.78371,-0.621141,0.525066,-2.30932,-1.11441,-0.272454,-2.59192,1.82817,-3.29316,0.832076,2.58619,-1.94656,-1.68796,1.93343,-3.09719,-2.40479,-0.700536,-0.423097,1.33578,1.82536,3.08384,2.9854,1.43274,0.0911981,-2.19192,0.285915,3.91422,-2.9396,-0.0247036,-3.21808,-2.00073,-4.47097,-1.06866,2.09803,2.48058,-1.44249,-2.9429,-2.13588,19.1812,0.267141
cereal_box_2_1_8,-2.63736,-3.06368,-0.373731,-0.245703,-1.94587,2.76885,-4.61804,-2.55773,-0.16906,-0.579824,-0.179514,-1.70782,0.411609,2.63558,-0.503263,-0.714873,-1.2071,1.67154,0.813321,-2.63882,1.43022,5.15021,-2.00049,-1.43338,2.54647,-3.64553,-2.09468,-1.5532,-0.104286,1.47848,1.38087,0.612796,1.6548,2.37363,-0.827133,-0.196976,0.2625,1.6364,-2.38239,-2.04649,-2.29479,-1.26966,-3.00065,0.731962,-0.432801,0.461656,-1.22273,-2.08649,-1.0253,19.9349,-0.477957
cereal_box_2_2_98,-1.64597,-3.16859,0.295386,-0.387084,-3.74754,2.34094,-3.49164,-1.78371,-1.41873,2.97821,-0.447536,-1.85122,1.13572,1.41626,-0.769193,-0.592236,-1.48809,-2.02828,2.31037,-2.65827,0.232562,4.25977,-0.78914,-1.25213,1.87541,-2.54331,-3.56521,-1.53795,-0.800567,-0.294732,-0.00033726,3.00894,3.10842,2.3735,-0.729593,-1.48717,0.297008,4.03409,-2.60514,0.356275,-3.26339,-2.11238,-3.75994,-1.45298,2.28741,3.27169,-0.466949,-2.57435,-2.34489,16.205,0.207491
cereal_box_2_4_33,-3.18457,-2.97903,-0.857782,-1.72699,-2.29594,4.99115,-5.1817,-4.21606,0.742565,-0.152185,-1.25025,-2.60353,0.470773,0.148068,-0.631837,-2.09864,-0.729865,0.331184,-0.0769481,-2.74131,3.22429,7.42197,0.506564,-2.68181,2.70829,-3.28142,-1.94698,-2.52585,-1.05156,1.74415,5.55851,-0.0429647,5.62848,3.41737,-1.7711,-1.98868,-0.197304,0.716047,-3.54083,-0.756508,-2.97736,-1.9456,-3.83038,0.796438,1.26956,-1.81299,-1.94246,-2.55499,-0.024212,18.382,-0.22485
cereal_box_2_4_75,-2.38277,-2.88949,-1.40249,-0.766071,-3.28118,4.23887,-4.27894,-2.99785,0.554964,0.441824,-0.150032,-2.66814,-0.458053,-0.312087,-0.0847425,-2.00005,-0.992373,1.96459,1.34475,-2.56359,2.55117,4.23903,-0.889978,-1.94323,2.46666,-3.42747,-1.81556,-2.21038,-0.579694,0.594058,3.01332,0.246961,4.41609,3.89664,-1.09843,-0.995824,-0.721688,0.493674,-3.2285,-0.83573,-1.31194,-1.68856,-4.35253,0.662829,0.688846,-1.08159,-1.7821,-2.70237,0.311439,18.7827,0.0510365
cereal_box_3_1_168,-2.15693,-2.83383,-1.84796,-0.558127,-1.48639,3.82932,-4.02084,-2.95878,0.645979,-3.43755,2.18412,-1.84078,0.569436,1.48589,-0.703431,-0.867811,-0.03565,0.357828,0.14681,-2.19086,2.01247,4.66533,-2.48988,-1.49162,2.89517,-2.15526,-1.04145,-1.13227,-0.415108,2.00816,0.454298,2.15862,2.64893,1.01984,-0.563232,-0.909458,-0.181636,0.992695,-2.92253,-2.66173,-1.85792,-0.740628,-2.08298,1.656,1.27856,-0.323602,-0.503509,-1.51732,1.10783,13.9516,-1.63209
cereal_box_3_1_17,-0.69979,-2.82752,-1.36964,-0.730022,-2.87225,3.0811,-5.12748,-1.57659,0.448659,-0.658973,-0.602676,-2.64528,-1.27188,2.04994,-1.71025,-1.68201,-0.924562,0.676963,1.15288,-3.33881,1.13987,5.14065,-2.81644,-2.19914,2.38748,-3.84674,-2.50139,0.627146,-0.00490122,3.00068,3.36703,2.38112,1.83035,1.03008,1.52011,-0.985432,-0.4957,2.29865,-3.62161,-2.58123,-1.69387,-0.21774,-3.78641,-0.140991,1.82527,1.56806,0.453374,-3.24903,-1.49076,19.2485,0.380707
cereal_box_3_2_39,-2.26824,-2.11196,-2.40771,-0.549495,-1.56889,4.42128,-4.8607,-3.45148,0.386224,-3.67957,-0.947775,-2.00104,-0.916897,2.53291,-0.848839,-1.4211,-1.01789,0.0620931,-0.2953,-4.1326,5.14739,5.46452,-2.88444,-1.25946,1.93797,-2.63439,-1.75172,-1.08935,-0.151862,3.37673,5.48245,0.711144,4.06452,0.97991,0.222347,-2.07511,-0.0543441,2.0378,-3.54637,-2.8764,-1.50603,-3.16798,-2.00849,2.18697,-0.00323365,-1.41017,0.285211,-2.07746,0.810471,18.1443,0.205045
cereal_box_3_2_4,1.21181,-1.49849,-1.48686,-1.60295,-3.06902,3.69164,-3.90745,-1.47962,-0.211035,-0.525729,-0.794721,-1.87229,-0.57319,1.68773,-2.05184,-2.04825,-1.89235,-0.611244,1.07072,-2.87599,0.380633,3.04685,-1.24271,-1.85897,1.6584,-1.75421,-2.12051,1.06147,-1.63885,2.43049,4.11236,3.19963,3.36104,1.73569,1.44053,-2.9103,0.122269,6.90548,-3.74492,-0.632072,-2.42031,-1.10113,-3.94622,-0.683966,2.82067,0.872673,-0.403747,-3.83592,-3.07065,14.4423,0.254664
cereal_box_3_4_98,0.0867986,-3.45535,-0.508044,-1.56176,-3.72981,3.40193,-5.58952,-1.31069,0.0220685,1.24334,-0.959387,-2.45512,-0.0368527,0.717836,-2.98875,-1.46779,-1.13779,-0.367358,2.09234,-3.84984,1.08035,4.94497,-2.53616,-1.96137,2.24894,-3.04192,-2.75153,0.52044,-0.814968,2.29008,3.69924,2.54108,2.84539,1.69038,-0.55316,-2.336,0.161122,4.8078,-4.14982,1.13341,-2.84437,-0.811559,-5.27082,-0.120447,1.55919,1.70671,-0.431619,-3.75965,-2.70251,17.7007,0.562727
cereal_box_4_1_102,-2.30567,-3.81948,0.452575,-0.784842,-2.92492,3.19734,-2.50296,-2.03265,-0.314731,2.55003,-0.7602,-1.20851,0.271212,1.81269,-1.17655,0.981685,-1.91737,-2.41429,1.6384,-3.29646,0.659697,4.07207,-3.02881,-0.942613,4.18718,-3.12506,-2.8839,-2.26274,0.355799,0.941823,0.29038,1.10053,3.37806,1.62634,-1.85771,-1.87871,0.385886,3.55498,-3.53111,-0.0166157,-3.86306,-2.27683,-5.0579,-1.33653,2.39493,2.71094,-1.53664,-2.09438,-2.13869,20.4435,-0.164655
cereal_box_4_1_14,-2.12306,-2.24844,-0.38869,-0.401531,-1.71777,2.6538,-2.27736,0.0912388,0.206069,2.79235,-0.831222,-1.23809,-0.817184,0.490068,-0.646042,-0.59503,-0.612511,-1.90109,2.18556,-2.32173,0.231646,4.20231,-0.997284,-0.743893,1.9054,-2.31322,-2.47444,-1.19426,-1.36696,-0.0589613,0.580994,0.958196,2.95862,2.17857,-0.745333,-1.40556,0.333137,1.87598,-2.86616,0.26513,-2.70317,-2.20917,-3.53318,-1.29819,1.82787,1.89909,-1.22593,-2.32862,-1.94968,16.0396,0.761786
cereal_box_4_1_9,-1.6437,-3.2211,0.0379587,-0.620425,-3.12456,2.22391,-3.61995,-0.816731,0.157603,3.11959,-1.1474,-1.6645,-0.47093,1.83704,-1.08674,-0.965904,-1.52577,-2.29422,1.74987,-3.17708,0.951438,4.78605,-1.91703,-1.34082,1.95536,-3.49712,-3.30084,-1.40578,-0.619122,1.5943,1.13312,1.31496,3.13078,1.03484,-0.913662,-1.88632,0.667183,4.19855,-3.54362,0.42693,-3.10595,-2.36239,-4.42134,-0.983478,1.97237,1.99572,-1.52167,-2.12805,-2.21404,19.8188,0.549005
cereal_box_4_2_109,-1.92352,-2.77227,-0.115199,-0.11281,-1.81729,2.39007,-3.08995,-2.1053,-1.87536,0.0287577,-0.236422,-1.95178,0.586508,3.58863,-0.672875,0.226172,-2.37707,-1.41448,3.0408,-2.87308,1.40279,5.05161,-0.180424,-1.69985,3.11792,-2.52501,-3.07861,-2.46955,-0.891108,0.837842,0.457169,1.21159,2.80559,1.61834,-2.07949,0.269915,0.707885,2.02064,-3.17207,-1.2416,-3.55936,-1.36323,-3.74644,-1.05013,2.05471,0.957358,0.361164,-1.22734,-2.46958,16.7903,-0.327862
cereal_box_4_4_176,-3.8049,-3.10791,-1.59035,-0.870911,-0.793999,5.42097,-3.78771,-2.55455,-0.284228,-0.970924,-0.379901,-1.76909,-1.1466,0.223932,0.898576,-1.60047,-1.04187,3.2559,2.12706,-3.02116,2.34167,6.69144,-0.978695,-1.36628,3.28616,-2.43152,-3.17299,-2.73793,-1.99065,-0.129986,2.32789,0.154512,4.33198,4.87301,-2.30965,0.258553,-1.22066,0.317166,-3.88063,-2.95147,-1.70035,-2.25644,-4.27157,1.20602,0.4396,-0.885593,0.502664,-2.4126,-0.0619261,19.6328,-0.717967
cereal_box_5_1_149,-0.929369,-2.36149,-2.50113,-0.183283,-1.70195,4.95671,-4.47783,-2.78587,-1.2623,-3.30066,-0.447006,-1.64033,-0.136813,2.42502,-0.886614,0.140687,-1.50515,2.76248,0.226931,-2.76819,2.66169,4.63263,-3.54549,-1.15663,2.43665,-1.33832,-1.51602,-0.680942,-0.513336,1.85148,1.02394,1.06733,2.42674,1.60667,-1.47695,-1.98185,0.229125,2.70282,-2.96197,-3.73532,-2.15702,-1.47458,-1.57447,2.26002,0.0810757,-0.424449,-0.260465,-1.57094,0.490565,18.2174,-1.77387
cereal_box_5_2_89,-1.70205,-3.43827,-2.26595,-0.766533,-2.76426,3.91499,-3.26887,-2.70519,-1.3975,-1.14187,-0.708377,-2.43189,0.659055,0.740183,-0.561877,-0.379736,-1.25479,-0.907334,2.2835,-3.71121,3.66291,6.17953,-1.86497,-1.75549,2.356,-3.33078,-1.34878,-3.07642,-1.76676,1.77734,3.81247,1.69118,5.32394,3.33866,-1.53906,-1.61518,-0.523655,1.90094,-3.66317,-1.86492,-2.87004,-1.88586,-4.94171,1.54365,0.935307,0.517043,-1.73877,-1.51649,0.0759849,20.7975,-1.39828
cereal_box_5_4_136,-2.05671,-2.24078,-3.20846,-0.103573,-1.27223,2.90945,-2.07907,-3.59708,-0.763181,-2.65083,-0.231829,-1.72756,-0.581641,0.853921,3.18151,-0.234919,-0.655418,-1.59345,1.0833,-3.46973,2.84059,7.12883,-2.495,-0.36981,3.31444,-0.479868,-0.888177,-3.31588,-3.37302,-0.4256,2.59915,2.13352,4.49542,3.84398,-3.91967,-1.44676,-0.766422,3.02884,-3.09361,-2.70267,-2.05666,-2.18963,-3.04129,0.571492,1.78007,-0.275881,0.544581,-1.47584,1.26502,17.3233,-2.82133
cereal_box_5_4_35,-1.82617,-3.08723,-2.30291,-3.06328,-4.18419,5.08082,-4.0357,-3.43395,-1.30906,-1.40464,-0.509272,-3.37704,1.79068,-0.637237,0.0029831,-0.861987,-1.14601,0.0947484,3.47642,-4.08748,3.57249,7.22123,-1.15499,-2.72705,3.63022,-2.59646,-0.902662,-2.10986,-2.93669,1.76339,6.35985,1.23572,6.44878,2.48414,-2.78099,-0.991251,-0.939692,1.67531,-4.76789,-1.39099,-2.50115,-0.727139,-3.65363,1.61035,2.46481,-1.39947,-1.26459,-1.6965,0.23218,17.9694,-3.06124
cereal_box_5_4_94,-1.41683,-3.52049,-0.565946,-0.187254,-3.40595,2.9686,-2.90806,-0.154842,0.716623,5.3906,0.0678771,-1.82395,0.901354,-0.297515,-2.438,-0.518044,-0.445638,-1.63702,2.24304,-3.27378,0.257902,3.05313,-2.94871,-1.36396,2.322,-3.03875,-3.30456,-2.18602,-1.49,-0.194348,-0.0614743,3.59287,3.22414,2.20857,-0.207893,-2.50886,1.20618,3.26171,-2.49144,1.77446,-3.27002,-0.896312,-5.50049,-1.37039,2.39755,4.58551,-1.87398,-2.41983,-2.21074,16.8546,-0.262197
coffee_mug_1_1_109,-0.0736009,-1.66321,-1.82241,1.69326,-2.56717,0.844093,-1.85478,-3.74044,-2.5305,-5.54369,-0.2198,-1.14491,0.428053,3.35998,2.35128,0.276775,0.387562,-1.67695,-1.50085,2.85535,1.17613,1.87017,0.67356,-0.601504,-0.639814,-0.967325,-0.504378,-3.31262,-0.528961,4.60024,-0.778375,-3.16038,0.417593,-2.03248,-2.6573,-2.69688,-0.714594,0.99253,1.89537,-2.81472,-1.45156,-0.732642,0.00294301,1.42204,0.34507,-0.265958,1.67195,2.47287,17.322,1.13443,-2.07285
coffee_mug_1_1_113,-0.289245,-1.65918,-1.91611,1.98957,-2.54606,0.994346,-2.14706,-3.54635,-2.5759,-5.94904,-0.664915,-1.56552,0.0738158,3.89571,1.86528,-0.173177,0.220075,-1.30181,-1.37517,2.97863,1.53966,1.68674,0.579579,-1.21016,-1.05705,-1.30391,0.00919412,-3.60643,-0.628758,5.3666,-0.2687,-3.30557,0.308895,-2.00036,-2.62407,-2.3439,-0.512312,0.865241,1.7321,-2.74497,-1.04092,-0.518099,-0.396793,1.6375,0.121094,-0.702719,2.23118,2.93517,17.2357,1.34346,-2.01744
coffee_mug_1_1_118,-0.170552,-2.10547,-2.02834,1.86236,-2.54563,0.810502,-1.99263,-3.77732,-2.97406,-6.09235,-0.177193,-1.88788,0.372879,3.91721,2.77825,0.152986,0.181027,-1.69066,-1.56211,3.36445,1.35738,1.03457,1.34514,-1.40037,-1.36567,-1.36526,0.0950997,-4.07397,-1.08486,5.10164,-0.969486,-2.39968,0.344652,-2.1571,-2.59412,-1.99863,-0.7386,0.993863,3.28024,-2.29388,-1.98041,-0.138331,0.241983,1.11724,0.113197,-0.847132,2.04954,4.06611,16.9265,0.797363,-2.63482
coffee_mug_1_1_168,-0.539434,-1.52708,-2.11206,5.41769,-2.52231,-0.0623446,-2.21909,-3.93081,-1.44277,-4.95985,-0.204555,-1.38165,-0.558188,3.93194,4.88374,-1.43448,0.0166618,-1.36895,-2.48374,4.54549,1.23051,-0.268838,0.877108,-0.727068,-1.23789,-1.29402,-1.7154,-4.12578,0.460809,5.01812,-1.16712,-3.31314,-0.662047,-1.95269,-3.15452,-2.80194,-0.9925,1.06903,2.59009,-3.76628,0.570996,-1.01714,-1.79531,0.76818,-0.549199,-0.504394,4.96168,1.92636,18.6561,-0.0936276,-1.47523
coffee_mug_1_1_61,0.102655,-2.92916,-1.46949,3.15886,-2.9811,0.135042,-3.22448,-4.23065,-1.4564,-4.85669,0.213283,-0.479088,1.35026,2.4064,3.89496,-1.29326,0.82851,-2.91602,-3.06587,3.83669,3.15578,-1.60099,1.96564,-1.42868,-0.113463,-0.903724,-2.15427,-2.74478,-0.0725168,7.65382,-0.855658,-4.40871,-0.353483,-3.05294,-2.25698,-4.35777,-0.844924,0.533158,1.84407,-2.91577,-0.404222,-0.33746,-0.270094,0.412064,0.770648,-0.564481,2.38985,2.78794,20.1312,0.591579,-1.91275
coffee_mug_2_2_12,0.175146,-1.96149,-2.77648,3.59299,-3.85024,0.548148,-4.93165,-5.03149,-0.627797,-4.74536,-0.614363,-0.30676,1.8448,2.78401,3.2661,-1.69555,-0.720369,-1.70439,-4.13234,7.08838,2.61428,0.602268,1.65898,-1.1297,1.10906,-0.23726,-0.918099,-2.72778,1.70429,6.07495,-1.23592,-3.97478,-0.754059,-1.45382,-3.13428,-4.28966,-0.986664,0.914092,-2.58779,-4.53585,1.59194,-0.881286,-0.397115,2.06272,0.128802,-1.33918,1.29082,3.32503,21.1099,0.543036,-2.32385
coffee_mug_2_2_148,1.1394,-1.94287,-2.10573,3.25186,-3.17901,0.220743,-4.94454,-5.99077,0.0386624,-5.90777,0.950997,-0.0959981,2.33055,1.69983,3.74067,-1.82331,-0.820707,-2.11712,-4.54199,7.61697,2.6563,-1.5341,2.83426,-1.66888,1.31435,0.775575,0.105056,-2.20854,1.69552,6.87389,-2.65586,-4.86262,-1.59532,-1.96097,-2.57662,-4.69974,-0.588695,-0.647043,-1.47145,-5.37117,0.848015,-0.45479,0.00966596,0.791606,0.0235008,-1.4523,2.19854,2.35709,23.6023,-0.439936,-3.08693
coffee_mug_2_4_105,0.952802,-1.00468,-2.94093,2.24825,-2.66588,1.09273,-4.56813,-6.77973,-0.655248,-6.69903,-1.84612,-0.47627,2.96122,4.23217,1.29034,-1.42248,-1.4399,-0.359026,-4.57086,5.56746,1.45746,2.53951,3.60731,-2.0246,0.440908,-0.196848,-0.244409,-0.243657,3.5401,5.32924,-1.37208,-4.82149,-0.672029,-2.1506,-1.93044,-3.88815,-0.304898,-0.0126437,-3.75764,-2.30491,2.22494,-0.71628,2.93602,4.91837,-0.817645,-2.3179,0.835673,3.53326,15.4337,-0.58292,-1.84342
coffee_mug_2_4_1,0.182581,-0.935731,-2.52257,2.12184,-2.13348,1.9646,-3.36789,-6.03247,-1.07301,-6.40721,-1.73855,1.63497,2.42154,2.92391,-0.502219,0.683394,-1.72677,0.522353,-4.48811,5.26028,3.87418,-0.240914,1.30718,-1.14624,1.67091,1.38837,-1.58928,-2.07138,3.02659,3.36989,-2.35345,-4.07669,0.517431,-1.04383,-2.99565,-4.66544,-0.123539,1.73919,-2.87428,-2.501,1.21281,-1.55164,1.67341,4.35669,-0.557931,-1.91889,0.841779,3.34424,17.3214,0.201779,-2.70345
coffee_mug_2_4_80,0.854401,-1.01974,-2.81559,1.99029,-1.56832,1.25581,-4.7225,-6.72701,-0.909802,-7.39803,-0.697638,0.413912,3.12795,2.90368,-0.704816,-0.87552,-1.65857,-0.598719,-4.96274,2.98039,6.77243,-1.39865,0.649934,-1.74756,1.07571,2.31574,-0.604267,-1.3179,2.30933,6.80002,-2.63462,-5.03008,-0.721569,-3.12655,-1.56741,-4.50092,-0.0263761,-0.826735,-3.01471,-1.89087,1.50769,0.0357579,3.82071,8.0173,-2.14976,-3.36729,0.367441,5.30773,19.0999,0.241431,-2.74205
coffee_mug_3_1_156,1.07141,-0.828928,-2.96099,4.62744,-3.42818,-0.52896,-5.21257,-4.56365,0.678636,-5.83861,-0.627547,-0.0412333,0.0210871,2.30008,1.39581,-3.0681,-1.34815,-0.188001,-5.18317,6.26417,3.40777,-1.05292,1.94189,-2.0448,-0.327733,-1.14406,-0.293127,-2.25436,1.03907,9.15042,0.630168,-5.10611,-0.975436,-2.22337,0.905405,-3.82423,-1.26422,0.951295,-2.21387,-4.89818,6.16162,2.03684,-1.74554,2.10579,-0.277576,-3.19671,1.63195,2.28127,20.4706,-0.791019,-2.16813
